,timeStamp,tripID,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos,deviceID
91,47:30.0,0,fc28ff50034800ea3e01ea3d00e83c00e83dffe83e00e93dffe83effe83cffe83effe83f01e83e00ea3e00e83cffe83f00ea3fffe83effe83e00e93d00e93e00e93e00e83e00e83cffe83e00e93d00e93d,0,12.92,,,66.66666667,,,0,0,0,0,,20.39215686,1
92,47:31.0,0,fc38ff1803a000e83d00e83d00ea3e01e93dffe93effe83d00e93e00e93e00e93f00e83d00ea4000e73e00e93f00e83d00ea3e00e83f00e83effe83d00e93cffe93d00e83dffe83effe93effe73d00e93f,0,12.92,,,66.66666667,,,0,0,0,0,,20.39215686,1
93,47:32.0,0,fc78ff280398ffe83cffe93f00e93e01e93e00e83d00e83e00e93dffe83d00e83d01e83e01e93e00e83f01e83effe93e00e83d00e83effe93e00e93d00e83d00e83e00e83f01e83cffe93f00e83d00e93e,0,12.92,,,66.66666667,,,0,0,0,0,,20.39215686,1
94,47:33.0,0,fc70ff18038000ea3dffe83c01ea3f01e83d01e93e00e73d00e93effe83d00e83e00e93efee83d00e73e00e73effe83f00e93e00e93efee83f01ea3effe93d00e73d00e83d00e93e00e83e00e93d00e83c,0,12.9,,,66.66666667,,,0,0,0,0,,20.39215686,1
95,47:34.0,0,fc40ff3003b8ffe83e00e93dffe83e00e73c00e93d01e93e00e83d00e83d00e93e00e93c01e83fffe83cffe93c00e93f00e93e00e83e00e93c00e83d00e93d00e73f00e83f00ea3f00e83e00e93effe73d,0,12.9,,,66.66666667,,,0,0,0,0,,20.39215686,1
96,47:35.0,0,fc38ff00039800e83e01e93d00e93effe83c00e93e00e93dffe83d00e83c00e93d00e73dffe83effe83e00e93e00e83effe93e00e83e00e93d00e93f01e93e00e83e00e93d00e940ffe83d00e93fffe83d,0,12.9,,,66.66666667,,,0,0,0,0,,20.39215686,1
97,47:36.0,0,fc68ff1003c000e93e00e83effe83d00e93e00e93fffe83d00e83e00ea3f00ea4000e93e00e93effe83d00e83e00e93fffe83dffe93dffe93dffe83d01e83effe93effe93e00e83e00e83d00e93e00e83d,0,12.9,,,66.66666667,,,0,0,0,0,,20.39215686,1
98,47:37.0,0,fc78ff28037800e83f00e94000e83b00e83cffe83e00e93d00e93d00e83effe83d00e83d01e93e01e83d00e93e00e83d00e83cffe83e00e83effe73e01e83e00e73d00e93d00ea3e01e93e00e83d00e93e,0,12.9,,,66.66666667,,,0,0,0,0,,20.39215686,1
99,47:38.0,0,fcb0ff1003c000e83dffe83e01e93d00e83f00e93dffe93f00e93e01e83effe83f00e83e01e93dffe83effe93e00e83d00e83e00e83dffe93d00e83d00e93d00e83d00e93effe83e00e83d01e93e00e93c,0,12.9,,,66.66666667,,,0,0,0,0,,20.39215686,1
100,47:39.0,0,fc40ff3003b800e93d00e93f00e73c00e83d00e83e00e93d01e93d00e93e00e93d00ea3e00e83d00e93d00e83d00e93dffe83e00e93d00e83dffe83e00e83e00e93e00e93c00e93e01e93e00e83d00ea3e,0,12.9,,,66.66666667,,,0,0,0,0,,20.39215686,1
101,47:40.0,0,fc98ff3803c8ffe93e00e83e00e83e00e93effe93d00e93e00e93cffe93e01e83d00e83c00ea3e01e93effe83e00e83e00e83c01e83effe93d00e93d00e83dffe73d00e83e01e93c00e83d00e93e00e73d,0,12.9,,,66.66666667,,,0,0,0,0,,20.39215686,1
102,47:41.0,0,fc30ff20037000e93dffe93e00e93e00e83d01e83effe93c01e83b00e93c01e93e01e83d00e83fffe83e00e83d00e83e00e93e00e83d00e83e00e83e01e93e00e83e00e93effe83e00e93e00e73e00e93d,0,12.88,,,66.66666667,,,0,0,0,0,,20.39215686,1
103,47:42.0,0,fc70ff00039000e93d00e93e00e83d00e83effe93d00e83d00e93e00e83effe83d00e83effe83e00e93e00e83d01e93e00e93d00e93e01e93e00e83effe93effe83d00e93e01ea4001e83d00e93f00e93d,0,12.88,,,66.66666667,,,0,0,0,0,,20.39215686,1
104,47:43.0,0,fc50fee803b800e83dffe83d00e93dffe83d00e93d00e83e01e83e00e83d00e83d01e83c00e93e00e93d00e93c00e93dffe63c00e73c00e83d00ea3fffe73e00e83e00e93dffe83f00e93effe93e01e83e,0,12.88,,,66.66666667,,,0,0,0,0,,20.39215686,1
105,47:44.0,0,fc90fef803a800e93d00e93e00e83dffe93effe93d01e83ffee83f00e83effe83d00e93d00e73e01e93d00e83e01e93f00e93dffe73e00ea3e00e83e01e93e00e93fffe83f01e84000e93efee93e00e93d,0,12.88,,,66.66666667,,,0,0,0,0,,20.39215686,1
106,47:45.0,0,fca0ff60038000e83c00e83d00e83c00e83d00e84000e83dffe83e00e93d01ea3efee83c01ea3e00e93f00e93fffe83e00e93d00e93effe93effea3d00e83d00e93e00e93e00e93dffe93e00e83f01e83c,0,12.88,,,66.66666667,,,0,0,0,0,,20.39215686,1
107,47:46.0,0,fc10fef0038800e93e00e83e00e83dffe83dffe83c00e83d00e83d00e93e00e83fffe93e01e93dffe83e01e83d00e83dffe83d00e83f00e83f00e93d00ea3f00e83fffe83dffe83e00e83c00e73cfee83e,0,12.88,,,66.66666667,,,0,0,0,0,,20.39215686,1
108,47:47.0,0,fc78fee8038000e93effe83dffe83e00e83effe93effe63d00e93effe83e00e93e00e93d00e83e00ea3e01e83d00e93d00e83d00e83c01e93d01e93effe83d00e83d00e83d00e93d00e83e00e83d00e93e,0,12.86,,,66.66666667,,,0,0,0,0,,20.39215686,1
109,47:48.0,0,fc70ff20037000e93d01e93f00e83e00e93e00e83effea3f00ea3e00e83d01e83c00e93e00e93d00e93ffee83e01e73d00e93e01e93c00e83d00e83effe83d00ea3dffe93effe83d00e93e00e83d00e83f,0,12.86,,,66.66666667,,,0,0,0,0,,20.39215686,1
110,47:49.0,0,fc70ff2003d000e93dffe73dffe83e00ea3e00e83c00e83f00e93fffe83effe93effe73c00e83effe83e00e93effe93d00e93e00e83f00e83d00e83c00e83c00e93dffe83e00e93d00e93c00e93e00e83d,0,12.86,,,66.66666667,,,0,0,0,0,,20.39215686,1
111,47:50.0,0,fc40ff28037800e73e00e93e00e93e00e93e00ea3e00e83e00e83d00e73dffe73e00e93e00e83dffe93e00e83e00e93effe83d00e93e01e93d01e83effea3e01e93f00e93e00e93f00e93e00e63fffe93d,0,12.86,,,66.66666667,,,0,0,0,0,,20.39215686,1
112,47:51.0,0,fc80ff18038000e93c00e73effe83effe93dffe83f00e83e01e93effe93e01e83e00e83effe83d01e93c00ea3e01e93e00e83d00ea3dffe83e00e93dffe83c00e83e01e83c00e83e00e93f00e93d00e83d,0,12.86,,,66.66666667,,,0,0,0,0,,20.39215686,1
113,47:52.0,0,fc78fef803b001e83d00e93e00e93dffe83d00e83cffe73c00e83e00e83f00e83e00e93f00e93effe93d01ea3e00e93e00e83e00e93d01e93e00e93d00e83e00e83e00e93e00e93effe83d00e93e00e93f,0,12.86,,,66.66666667,,,0,0,0,0,,20.39215686,1
114,47:53.0,0,fc68ff08038001e93d00e93effe93e00e93d00e83d00ea3e00e93e01e93d00e83e00e83d01e93e00e83dffe93d00e83effe93d00e83effe93e00e83d00ea3effe73d00e93e00e83effe83d01e93e00e93e,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
115,47:54.0,0,fc70ff000390ffe83dffe93c00e83d00e83e00e83dffe83e00e93e00e83e00e83e01e83e00e83c00e83effe83f01e83f00ea3effe83d00e93d00e83d00e93e00e83effe73c00e83d00ea3effe83e00e83d,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
116,47:55.0,0,fc70ff10034801e83dfee83dffe83f01e83effe83effe83c00ea3d00e93d00e93dffe83d00e93e01e83e00e93e00e93d00e93d00e83effe93effe83d00ea3e00e93e00e83e00e83cfee83d00e93c00e93d,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
117,47:56.0,0,fc98fee8037000e83c00e83e00e83d00e83effe73dffe83d00e93dffe83c01e83d00e83c00e83effe73e01ea3c01e83e00e83d01e93cffe83e00e93f00e93e00e83d00e83e00e93effe93cffe83effe83e,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
118,47:57.0,0,fc80fef8035800e83f00ea3e00e83effe93d00e83e00e93effe93f01ea3e00e93f00e93dffe83e00e73f00ea3dffe83dffe73e00e83e00e83e00e93fffe83e00e83d00ea3e01e93effe93d00e83d00e93c,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
119,47:58.0,0,fc70ff100350ffe83dffe83dffe83dffe83d01e83f00e83d00e83dffe93f00e93dffe83e01e93c00e83d00e93effe83e00e93e00e93e00e83e00e93d00e93e00e93fffe93e00e83e00e93fffe83dffe83e,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
120,47:59.0,0,fc50ff0803b000e93fffe73d00e93e00e93effe83f01e83d01e93d01e93e00e83d00e93f00e73dfee83d00e84000e83cffe93e00e83d00e83dffe93e00e93dffe83cffe83d00e93e01e93f00e93d00e83d,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
121,48:00.0,0,fc58ff08039800e93e00e93fffe83d00e83c00e83dffe83efee83c00e93e01ea3dffe73e00e93d00e93effe93d00e93e00e93d00e83d00e83e00e83c00e93e01e83d00e83e00e93d00e83c00e93effe83d,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
122,48:01.0,0,fcb0fef00370ffe83c00ea3e00e93cffe83dffe93e00e73d01ea3d00e93f01e93d00e93dffe93d01e83d00e73d00e83e00e83d00ea3effe73bffe83c01e83d00e93e00ea3f00e93e00e93effe83f00e93d,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
123,48:02.0,0,fc60ff18036000e83e00e93f00e93f00e83dffe83effe83effe83d01e93e00e93e00e83e00e83f00e83e00e93effe83e00e93e00e83d00e93e00e83d01e93d00e93d00e83d01e73e00e93e00e83c00e93d,0,12.84,,,66.66666667,,,0,0,0,0,,20.39215686,1
124,48:03.0,0,fc58ff400350ffe83d00e93e00e93effe83d00e93e00e73b00e93effe73e00e83d01e93effe83e01e93d00e93dffe83effe93d00e83e00e93e01e93d00e83dffe93d00e83c00e93dffe83effe93e00e83c,0,12.82,,,66.66666667,,,0,0,0,0,,20.39215686,1
125,48:04.0,0,fc78fef003a8ffea3fffe73d00e83e00e83d00e93d00e93c00e73d00e93dffe83c00e93effe93e00e93e01e83c00e93f01ea3d00e93d00e93e00e93f00e73d00e93f00e83d01e93d00e93d00ea3e00ea3e,0,12.82,,,66.66666667,,,0,0,0,0,,20.39215686,1
126,48:05.0,0,fc60ff18038000ea3f00e93e00e83e01e83fffe83c00e83e00e83d01e93fffea3c01e83d00e93e01e93d00ea3e00e93d01e83e00e83d00e73cffe83bffe83e00e83c01e93effe93dfee83effe93e00e73f,0,12.82,,,66.66666667,,,0,0,0,0,,20.39215686,1
127,48:06.0,0,fc58fef8038000e83dffe83d00e83d00e93d00e83e01e83d00e940ffe93fffe93d00e83dffe83d00e83e00e83f00e83d00e83f00e83c00e83d00e93dffe83e00ea3e00e83d00e83effe83d00e83dffe83d,0,12.82,,,66.66666667,,,0,0,0,0,,20.39215686,1
128,48:07.0,0,fc30ff08039801e93e00e94000e93e01e83d00e93e00e83effe93e00e83effe83e01e83d00e83effe83effe83e00e83d00e93d00e83d00e93fffe83d00e83c01e94000ea3e01e93f00e93effe83e00e83d,0,12.82,,,66.66666667,,,0,0,0,0,,20.39215686,1
129,48:08.0,0,fc80ff3003b800e93e00e73d01e83c01e93e00e73dffe83dffe83e00e83f00e83d00e83e01e93f00e83e00e93f00e83c00e93e00e83d00e83c00e83d00e93dffe83d00e93e00ea3f00e83e01e83fffe93d,0,12.82,,,66.66666667,,,0,0,0,0,,20.39215686,1
130,48:09.0,0,fc78ff18037800e83d00e73d00e83effe83effe93e00e83effe83c00e83dffe93effe93e00e93e00e83d00e83e00e83e00e93c00e83e01e83e00e93d01e93effe93d00e93e00e83e01e93e00e93e00e83d,0,12.82,,,66.66666667,,,0,0,0,0,,20.39215686,1
131,48:10.0,0,fc90fef8036800e83d00e83dffe93e00e93d01e83d00e93e00e83dffe83b00e93e00e83e00e83dffe83e00e93e00e83d02e83c00e83d00e93effe83d00e83e00e93d00e93dffe93c00e83e00e93effe93f,0,12.82,,,66.66666667,,,0,0,0,0,,20.39215686,1
132,48:11.0,0,fc40ff2003a800e93d00e93d00e83effe83f00e93d00e93e01e83d00e93e00e93dffe83dffe93effe83dffe83d00e83effe93d00e93e00e93effe83f00e83f01e83cffe83e00e93fffe83d01e93f00e93e,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
133,48:12.0,0,fc48ff3803b800e83effe83d00e93dffe83dffe73d00e83dffe83e01e93d00e83d00e93dffe83e00e83e00e83dffe93dffe83e00e83e00e83e00e83effe93d00e93effe93f00ea3e01e93d00e83d00e93d,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
134,48:13.0,0,fc58ff30038800e83d00ea3dffe73d00e83e00e83d00e93effe93effe83d00e83efee83effe73d00e93e00e83dffea3d00e73c00e83effe93dffe83d00e93fffe83e00e83fffe93e00e83d00e93dffe93e,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
135,48:14.0,0,fc40fef803b800e83d01e93e00e93e00e93d00e93effe93e00e93efee83d00e83fffea3e00e83d00e83e01e83e00ea3effe93f00e83effe83effe83e00e83c01ea3e00e83d00e83cffe83d00e83d00e73c,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
136,48:15.0,0,fc70ff000330ffe83d00e93e00e93dffe73d00e83e01e83dffe83d00e93effe83dffe93e00e83d00e93d00e83d00e93e00e93f00e93e00e93d02e93e00e93d00e83d01e93dfee93e01e93effe83c00e83d,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
137,48:16.0,0,fc50fee0035801e93e00e83d00e83fffe93e00e93d00e93c00e93d00e93e01e93fffe83efee73fffe83effe83e00e93d01e93d01e93fffe93f00e93effe83f00e93e00ea3effe83d00e83effe83d00e93c,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
138,48:17.0,0,fc60ff1003b8ffe83d00e83e01e93d00e83d00e93d00e93e01e93e00e83cffe93e00e73effe73effe83d01e83d00e83e00e93dffe93e01e93d01e93fffe93effe83dffe83d00e83d00e83e00e93d00e93d,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
139,48:18.0,0,fc48ff18036800e73cffe93dffe83d00e83dffe93d00e93e00e93f00e93e00e83dffe93e00e83d00e83d00e93fffe83d00e93dffe83f00e83d00e93f01ea3e00e93e00e93e00e83d00e93d00e93d01e93e,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
140,48:19.0,0,fc50ff5003a801e93e00e93d00e83dffe83e00e83d00e93e00e940ffe93e01e93c00ea3e00e93dffe83d01e93d00e93efee93d00e93effe93d00e93dffe93effe93d00e83dffe83c00e93e00e83c00e93e,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
141,48:20.0,0,fc80ff00038001e93e01e93d01e83d00e93fffe83e00e93e00e93d00e83e00ea3effea3f00e83dffe83d00e93effe93c00e83cffe93f00e93d00e94000e83e00e83d00ea3e00e93e00e83d00e83effe93d,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
142,48:21.0,0,fca8ff0803a8ffe83dffe73d00e93e00e93e00e93e01ea3e00e93dffe83effe83dffe93e00e73fffe93dffe93e00e73effe83c00e83cffe83d00e83fffe83cffe83d00e93c00e93fffe93d01e93f00e83d,0,12.8,,,66.66666667,,,0,0,0,0,,20.39215686,1
143,48:22.0,0,fc70fed80380ffe83d00e73dffe83effe93d00e73e00e83d00e93f00e83e00e73d00e83effe83e00e93e00e73c00e83c00e83c00e93e01e93effe73dffe93d00e83e01e73c01e93e00e73dffe83e00e93f,0,12.78,,,66.66666667,,,0,0,0,0,,20.39215686,1
144,48:23.0,0,fc70ff0803b0ffe83dffe83d00e73dffe73d00e93d00e83c00e83d00ea3e00e93d00e83dffe83e00e83d00e83dffe73dffe93e00e93e00e93dffe73d00e93d00e93e00e93c00e83e00e83c00e93e00e93f,0,12.78,,,66.66666667,,,0,0,0,0,,20.39215686,1
145,48:24.0,0,fc40ff30035000e83c00e93fffe93fffe83c00e93f00e93d00e93c01e93e00e93effe93fffe83dffe93effe93f00e83d00e93e00e83d01e73cffe83e00ea3d00e83e01e93effe93e00e83d00e93effe93e,0,12.78,,,66.66666667,,,0,0,0,0,,20.39215686,1
146,48:25.0,0,fc48ff00039800e83effe93effe93effe73cffe83e00e93effe83d01e93e00e93f00e93effe83e00e73d01e93effe83e00e93fffe83e00e83e00e83d00ea3d00e93d01e93f00e83dffe940ffe83e00e93e,0,12.78,,,66.66666667,,,0,0,0,0,,0,1
147,48:26.0,0,fc58ff200388ffe83f00ea3e00e93effe93d01e93e00e93d00e83e00e83bffe93f00e93effe83effe83d01e83e00e83effe83e00e93e00e93e00e93effe93efee83f01e93e00e93d00e93d00e83dffe83d,0,0,,,0,,,0,0,0,0,,0,1
148,48:27.0,0,fc60fef8034800ea3d00e73c00e93dffe93f00e83f00e83d00e83d00e93e00e83e01e93e00e93f00e93e00e93e00e83d00e93e01e83effe83dffe83d00e83e01e93d01e83f00e83fffe83e00e93efee93e,0,0,,,0,,,0,0,0,0,,0,1
149,48:28.0,0,fc78ff08036000e83e00e93e01e93e00e83dffe93f00e83d00e73e00e93e00ea3f00e93effe83effe83effe83dffe83d00e83effe940ffe83fffe83e00e73cffe93fffe93effe83e00ea3f00e83c00e83e,0,0,,,0,,,0,0,0,0,,0,1
150,48:29.0,0,fc80ff480398ffe83d00e93e00e93e00e83d00e93d00e93effe83d01e93dffe73dffe83cffe83c01e73d00e93d00e93d00e83e00e83c00e83e00e83d01e93f00e83d00e83effe83d00e83e00e93e00e83d,0,0,,,0,,,0,0,0,0,,0,1
151,48:30.0,0,fc48ff200398ffe93dffe73effe83d00e93d00e83d01ea3e00ea3fffe83f00e73d01e83d00e83d00ea3effe83c00e93e00e93d00e83e00e83effe83d00e93effe83effea3effe93dffe83e01e93f00ea3d,0,0,,,0,,,0,0,0,0,,0,1
152,48:31.0,0,fc68ff280348fee73d00e93e00e83d00e93d00e83d00e83effe73c00e93effe73d00e93d00e93e01e93e00e93dffe83e00e93f00e93fffe83e00e93effe93effe83d00e93e00e83e00e93effe93e00e93f,0,0,,,0,,,0,0,0,0,,0,1
153,48:32.0,0,fc70fee8039800e93f01e93dffe93fffe93e00e93cfee93e00e73d01e93d00e93effe83e00e83d01e93d00e83b01e93e00e93effe83c00ea3f00e93e00e83effe83d01ea3e00e93f01e93d00e83e00e93d,0,0,,,0,,,0,0,0,0,,0,1
154,48:33.0,0,fc88fef0039001e93e00e93fffe83dffe83dffe83c00e83effe83dffe93fffe93e00e93f00e93dffe93e00e83e01ea3dffe93dffe73d00ea3c00e93dffe73d00e83cffe93e00e93dffe93d00e83e01e93d,0,0,,,0,,,0,0,0,0,,0,1
155,48:34.0,0,fc60ff2803b8ffe93e00e73e00e93c01e93e00e83c01e83d00e93d00e83f00e93f00e93dffe83d00e93effe83effe83d01e83dffe73f00e83effe73d00e83dffe83e00e83d00e83d00e93effe93d00e83e,0,0,,,0,,,0,0,0,0,,0,1
156,48:35.0,0,fc40ff1003a000e93e00e93d00e83ffee93e00e83fffe83e00e93e01ea3e01ea3e00e93e00e83cffe73d00e93f00e83d00e73c00e93d00e93d00e93dffe93dffe93e00e93dffe93e00e93dffe83e00e93f,0,0,,,0,,,0,0,0,0,,0,1
157,48:36.0,0,fc50ff400348ffe83effe73d00e83e00e83fffe83d00e83d00e93effe73d00e93b00e83e00e83c00ea3f00e83d00e83e00e83dffe73e01e93effe83c00e83effe73dffe93f01e93dffe83d00e93effe83d,0,0,,,0,,,0,0,0,0,,0,1
158,48:37.0,0,fc90ff38039001e83e00e83f00e93c00ea3dffe83e00e83dffe93d00e93f00e83d00e83e00e93f00ea3e00e83c01e83e00e93e00e93e01e93e01e93d00e83effe83effe93dffe83e01ea3f00e93d00e83e,0,0,,,0,,,0,0,0,0,,0,1
159,48:38.0,0,fcb0ff1803c800e83d00e83e02e93d00e93d01e93d00e93c01e93dffe83dffe93d00e83e01e83effe83e00e93effe83d01ea3effe83d00e73effe93dffe83d00e73d00e83d00e93e00e83e01e93e01e83f,0,0,,,0,,,0,0,0,0,,0,1
160,48:39.0,0,fc70ff2803c000e93f00e93fffe93d00e93f00e93c00e83d01e93d00e93f00e83d00e83dffe93d00ea3fffe83e00e93effe83dffe83e00e93d00e83e00e73d00e83cffe93e00e93effe83effe83c00e93c,0,0,,,0,,,0,0,0,0,,0,1
161,48:40.0,0,fcb8ff6003a800e83cffe83e00e83e00e83dffe83effe93effe83dffe73e00e93dffe83e00e93e00e83c00e83cffe83cffea3cffe93effe83cffe93d01e93d00ea3e00e83e00e83e00e83effe83dffe83d,0,0,,,0,,,0,0,0,0,,0,1
162,48:41.0,0,fc78ff2003b000e83dffe83e01e83effea3dffe83effe83dffe93efee83effe83e00e93e01e93e01e73d00e93effe83efee83e00e93dffe83effe83c00e83effe93fffe83d00e83d00e83d00e93d00e840,0,0,,,0,,,0,0,0,0,,0,1
163,48:42.0,0,fc48fee003b800e93d00e93c00ea3effe83effe83e00e93e00e83e01e93c01e93e00e93effe83effe73effe93dffe83d00e83e01ea3fffe83d00e93e00ea3e01e83effe83d00e93f00e83e00e93d00ea3f,0,0,,,0,,,0,0,0,0,,0,1
164,48:43.0,0,fc60ff28037801e83dffe83e01e93e00e93e00e93d01ea3effe73d00e83d01e93c01e83efee83e01e83f00e83fffe83effe83dffe83c00e83c00e83d00ea3e00e83fffe83d00e83b00e83c00e83e00e93e,0,0,,,0,,,0,0,0,0,,0,1
165,48:44.0,0,fc28ff0003d800e93f00e83d00e83effe83d00e93effe73dffe83d00e83e00e93d00e93d00e83dffe83e00e83e00e93e00e93f01e93d00ea3f00e93dffe93e00e83c01e83e00e93dffe83d00e93effe83d,0,0,,,0,,,0,0,0,0,,0,1
166,48:45.0,0,fc58fef803c000e93e00e83e00e83e00e83e00e83d00e83d00e83d01e93d00e93cffe93dffe83e00e93d01e93e00e83e00ea3e01e93dffe93e00e83d00e83dffe83dffe83e01e93e00e83dffe83fffe73e,0,0,,,0,,,0,0,0,0,,0,1
167,48:46.0,0,fc60fed0036000e93e00e93e00e83d01e83d00e93fffe93c00e93d00e93dffe93c00e93e00e83c00e93d00e83e00e83e00e93d00e93e01e93d00e83cffe93d01e93d01e93f00e93d01e83c00e83cffe940,0,0,,,0,,,0,0,0,0,,0,1
168,48:47.0,0,fc50fef0038800e93dffe93effe83d00e93d00e73e00e93c01e93f00e93e00e93dffe93effe93c00e83d00e93e00e83f00e93effe83d00e93effe93f00e93cffe93d00e73e00e83e00e83e01e83d00e93e,0,0,,,0,,,0,0,0,0,,0,1
169,48:48.0,0,fc88ff1003a8ffe83e01e93d00e83efee93d00e83e00e83c00e83cffe83d00e73c00e93e00e93e00e93d00e83cffe83e00e83c00e93e00e93e00e83dffe83d00e73d00e83e00e83f00e93d00e93dffe83f,0,0,,,0,,,0,0,0,0,,0,1
170,48:49.0,0,fc78ff0803b8ffe93e00e73effe83effe83effe93d00e83d00e93effe83effe83d00e83d01e83d00e83d00e93e00e93f00e93d00e93e00e93c00e83d00e93d01e93e01e83c00e93dffe83e00e93effe83e,0,0,,,0,,,0,0,0,0,,0,1
171,48:50.0,0,fcb8ff5003c001e93d00e83effe83effe83d00e93d00e93effe83e00e83e00e73d00e83c00e83d00e93d00e83c00ea3d00e83e01e83effe83d00e93d00e83dffe93d00e83e00e83d00e93d00e93e00e83e,0,0,,,0,,,0,0,0,0,,0,1
172,48:51.0,0,fc30ff000378ffe93fffe83cffe93d00e83cffe93e01e93d00e83e00e83e00e83dffe83d00e93effe83d00e93e00ea3d00e83f00e83dffea3effe93dffe93e00e94000e83effe83d00ea3f00e93d00e93e,0,0,,,0,,,0,0,0,0,,0,1
173,48:52.0,0,fc60ff300388ffe83e00e83e00e93f00e83d00e83e00e93ffee93e00e83d00e83c00e93dffe93d00e83e01e94001e83effe93cffe83effe93f01e83f00ea3e00e93dffe83dffe73e00e83d00e83d01e93e,0,0,,,0,,,0,0,0,0,,0,1
174,48:53.0,0,fc80ff0803b000e93dffe83d00e93e00e83dffea3f01e94000e93f00e83e00e83c00e83c00e93cffe93effe83d00e83effe83f00e93c00e93d00e93dffe83effe83e00e93effe93d00e93d00e93c00ea3d,0,0,,,0,,,0,0,0,0,,0,1
175,48:54.0,0,fc20ff300390ffe83f00e83d01e83dffe93e00e93effe83cffe73e00e73d01e93e00e93fffe83e00e93dffe73effe93effe93e00e83dffea3d00e83dffe73d00e83dffe83e00e83d00e83e00e93effe83e,0,0,,,0,,,0,0,0,0,,0,1
176,48:55.0,0,fc50ff3803c0ffe83d00e93f01ea3effe83d01ea3d00e83e01e83effe83c00e83e00e83c01e93dffe83dffe93e01e93d01e93effe73e00e83e00e83c00e93e01e83cffe93d00e93d00e83e00e83f00e93e,0,0,,,0,,,0,0,0,0,,0,1
177,48:56.0,0,fc88ff180380ffe83d01e83e00e93fffe83d00e93dffe83e00e93f00e83c00e93effea3e00e93d00e83e00ea3d00e93d00e93e00e93e00e83c01e93e00e93e00e83efee73d00e93dffe83effe93d01e83c,0,0,,,0,,,0,0,0,0,,0,1
178,48:57.0,0,fc70ff4003d800e93dffe93dffe83dffe83dffea3f00e93e01e83f00e83dffe73c00e93d00e93e00e83e00e93f00e83dffe93f00e93d01e93e00e93fffe73effe93e00e83e00ea3e00e93e00e83d01ea3e,0,0,,,0,,,0,0,0,0,,0,1
179,48:58.0,0,fca8ff18037801e83e00e93e00e73d00e93e00e93e00e93e01e93effe83c00ea3c00e93dffe93bffe73b00ea3c00e93e01e83dffe83e00e93f00e93e00e83dffe83f01ea3f00e83e00e93e00e83e00e83f,0,0,,,0,,,0,0,0,0,,0,1
180,48:59.0,0,fc88ff18036800e83f00e83effe83c00eb3e00e93e00e93f00e93c00e83e01e93f00e93d00e83e01ea3e01e83dffe83dffe93d00e93dffe93d00e93e00e83effea3e00e73e00e83e00e93c00e83c00e83f,0,0,,,0,,,0,0,0,0,,0,1
181,49:00.0,0,fc70fef803b800e83e00e83d00e83d00e83d00e83e00e83f00e83d00e83e00e83dffe73d00e93d00ea3effe83d00e93dffe93d00ea3f00e83dffe83e01ea3f00e83dffe73e00ea3e01e93e00ea3e01ea3e,0,0,,,0,,,0,0,0,0,,0,1
182,49:01.0,0,fc78ff10038800e93e01e83e00e93fffe93fffe93dffe83effe83effe93c00ea3fffe83d00e83e00e93e00e83e00e93f01e93effe73d00e93e01e93fffe73e01e83f00e83d00e83d00e93d01e93effe83e,0,0,,,0,,,0,0,0,0,,0,1
183,49:02.0,0,fc58ff180378ffe83e00e93c00e93e00e83d00e93b00e93e01e83d00e83d00e83d01e83e00e93d00e83f00e94000e93effe94000e93e01e83e00e83d00e83d00e83e00e83d00e93f00e93d00e93d00e83f,0,0,,,0,,,0,0,0,0,,0,1
184,49:03.0,0,fc98fee8034800e83c00e93e00e73b00e93effe83b00e93d00e93d01e93effe83effea3e00e93f00e83d00e93e01e93effe83e00e93e00e83e00e83d01e83e00e93e00e93d00e73d00e83d00e83f00e93d,0,0,,,0,,,0,0,0,0,,0,1
185,49:04.0,0,fc18ff00039001e83effe83d00e93e00e83d00e83d00e93d00e83dffe93effe73e00e73c00e83dffe83d00ea3e00e93effe83e01e93d00e83d00e83d00e93d00e83d00e93e00e93e01ea3f00e93c00e93d,0,0,,,0,,,0,0,0,0,,0,1
